,NIC_PT,NAME,NUI_PT,time,state,county,SAEPOVRTALL_PT,SAEPOVALL_PT
2008,1447,"Grant County, ND",262,2016,38,037,15.6,367
2009,1437,"Griggs County, ND",148,2016,38,039,9.6,213
2010,1723,"Hettinger County, ND",168,2016,38,041,10.5,256
2011,1704,"Kidder County, ND",191,2016,38,043,12.6,303
2012,2773,"LaMoure County, ND",302,2016,38,045,11.6,468
2013,1195,"Logan County, ND",222,2016,38,047,12.7,238
2014,4391,"McHenry County, ND",405,2016,38,049,10.9,641
2015,1621,"McIntosh County, ND",196,2016,38,051,12.1,309
2016,10591,"McKenzie County, ND",1111,2016,38,053,7.9,981
2017,6830,"McLean County, ND",689,2016,38,055,9.2,880
2018,6706,"Mercer County, ND",448,2016,38,057,6.6,561
2019,24156,"Morton County, ND",1679,2016,38,059,8.9,2679
2020,7946,"Mountrail County, ND",1188,2016,38,061,9.5,964
2021,1907,"Nelson County, ND",189,2016,38,063,11.6,333
2022,1404,"Oliver County, ND",102,2016,38,065,10.3,191
2023,4948,"Pembina County, ND",481,2016,38,067,9.1,629
2024,2824,"Pierce County, ND",306,2016,38,069,13,522
2025,8270,"Ramsey County, ND",759,2016,38,071,14.1,1556
2026,3960,"Ransom County, ND",291,2016,38,073,8.1,421
2027,1898,"Renville County, ND",146,2016,38,075,8.2,205
2028,11939,"Richland County, ND",882,2016,38,077,10.2,1558
2029,10642,"Rolette County, ND",2178,2016,38,079,26.7,3861
2030,2798,"Sargent County, ND",238,2016,38,081,7.7,296
2031,830,"Sheridan County, ND",115,2016,38,083,16.9,222
2032,3444,"Sioux County, ND",543,2016,38,085,35.3,1543
2033,554,"Slope County, ND",47,2016,38,087,11.3,86
2034,25239,"Stark County, ND",1931,2016,38,089,8,2433
2035,1335,"Steele County, ND",134,2016,38,091,8.3,162
2036,14705,"Stutsman County, ND",1217,2016,38,093,11.2,2184
2037,1526,"Towner County, ND",188,2016,38,095,10.7,238
2038,5886,"Traill County, ND",415,2016,38,097,8.4,642
2039,7691,"Walsh County, ND",852,2016,38,099,11,1176
2040,54662,"Ward County, ND",4641,2016,38,101,8.8,5903
2041,2706,"Wells County, ND",236,2016,38,103,10.5,419
2042,28757,"Williams County, ND",2354,2016,38,105,6.8,2292
2043,20794,"Adams County, OH",1979,2016,39,001,20.2,5543
2044,75337,"Allen County, OH",5868,2016,39,003,15.5,15101
2045,38891,"Ashland County, OH",3064,2016,39,005,12.2,6235
2046,70791,"Ashtabula County, OH",6682,2016,39,007,18.2,17202
2047,43719,"Athens County, OH",4492,2016,39,009,28.8,16044
2048,35546,"Auglaize County, OH",2002,2016,39,011,9.2,4165
2049,48624,"Belmont County, OH",3383,2016,39,013,15.7,10135
2050,32977,"Brown County, OH",2695,2016,39,015,16.7,7196
2051,296169,"Butler County, OH",18734,2016,39,017,12.4,45165
2052,20159,"Carroll County, OH",1719,2016,39,019,12.8,3475
2053,29447,"Champaign County, OH",2059,2016,39,021,11.1,4194
2054,99973,"Clark County, OH",7244,2016,39,023,15.7,20643
2055,161746,"Clermont County, OH",10133,2016,39,025,10.6,21281
2056,31971,"Clinton County, OH",2118,2016,39,027,13.4,5426
2057,74911,"Columbiana County, OH",5671,2016,39,029,17.2,17130
2058,27138,"Coshocton County, OH",2369,2016,39,031,12.7,4581
2059,31058,"Crawford County, OH",2217,2016,39,033,13.9,5753
2060,948512,"Cuyahoga County, OH",64178,2016,39,035,18.3,223636
2061,38714,"Darke County, OH",2868,2016,39,037,10.7,5438
2062,28768,"Defiance County, OH",2059,2016,39,039,10.4,3876
2063,164789,"Delaware County, OH",6603,2016,39,041,4.7,9083
2064,55243,"Erie County, OH",3704,2016,39,043,12.5,9171
2065,119146,"Fairfield County, OH",7744,2016,39,045,9.7,14445
2066,21646,"Fayette County, OH",1657,2016,39,047,16,4489
2067,1007675,"Franklin County, OH",86877,2016,39,049,16.6,205476
2068,33071,"Fulton County, OH",2036,2016,39,051,8.9,3719
2069,22133,"Gallia County, OH",1852,2016,39,053,20.6,5995
2070,69751,"Geauga County, OH",6357,2016,39,055,5.8,5451
2071,123655,"Greene County, OH",7088,2016,39,057,12.1,18975
2072,29347,"Guernsey County, OH",2250,2016,39,059,18.6,7161
2073,632552,"Hamilton County, OH",42157,2016,39,061,16,126002
2074,58292,"Hancock County, OH",3732,2016,39,063,10,7385
2075,22889,"Hardin County, OH",1824,2016,39,065,13.3,3906
2076,11191,"Harrison County, OH",873,2016,39,067,16.8,2521
2077,21009,"Henry County, OH",1365,2016,39,069,8.3,2258
2078,32164,"Highland County, OH",2848,2016,39,071,19.8,8410
2079,21414,"Hocking County, OH",1563,2016,39,073,14.5,4054
2080,30223,"Holmes County, OH",7458,2016,39,075,11.7,5041
2081,44442,"Huron County, OH",3931,2016,39,077,12.2,7043
2082,24791,"Jackson County, OH",1985,2016,39,079,18.1,5780
2083,48308,"Jefferson County, OH",3011,2016,39,081,16.3,10469
2084,43889,"Knox County, OH",3441,2016,39,083,12.7,7294
2085,173807,"Lake County, OH",10392,2016,39,085,8.6,19364
2086,45986,"Lawrence County, OH",3464,2016,39,087,17.9,10771
2087,133593,"Licking County, OH",8426,2016,39,089,11.7,19680
2088,34753,"Logan County, OH",2462,2016,39,091,12.2,5420
2089,230438,"Lorain County, OH",15807,2016,39,093,12.4,36828
2090,334173,"Lucas County, OH",23468,2016,39,095,19.8,83600
2091,30839,"Madison County, OH",1937,2016,39,097,11.8,4576
2092,166989,"Mahoning County, OH",11111,2016,39,099,18.7,41625
2093,45256,"Marion County, OH",3068,2016,39,101,14.8,8673
2094,140590,"Medina County, OH",7175,2016,39,103,6.5,11394
2095,17072,"Meigs County, OH",1512,2016,39,105,21.1,4815
2096,31783,"Mercer County, OH",1891,2016,39,107,8.2,3308
2097,79556,"Miami County, OH",5873,2016,39,109,9.5,9860
2098,10030,"Monroe County, OH",843,2016,39,111,15.2,2130
2099,395033,"Montgomery County, OH",31824,2016,39,113,18.2,93949
2100,10830,"Morgan County, OH",816,2016,39,115,18.7,2714
2101,26976,"Morrow County, OH",2058,2016,39,117,12.2,4214
2102,65177,"Muskingum County, OH",4538,2016,39,119,14.8,12435
2103,8512,"Noble County, OH",684,2016,39,121,15.1,1744
2104,28731,"Ottawa County, OH",2009,2016,39,123,10.4,4160
2105,14396,"Paulding County, OH",1028,2016,39,125,10.7,2004
2106,27850,"Perry County, OH",2282,2016,39,127,17,6029
2107,41655,"Pickaway County, OH",2746,2016,39,129,13.2,6905
2108,21289,"Pike County, OH",1810,2016,39,131,20.5,5660
2109,120605,"Portage County, OH",9091,2016,39,133,13.5,20743
2110,31002,"Preble County, OH",2439,2016,39,135,11,4494
2111,26907,"Putnam County, OH",1512,2016,39,137,8.3,2796
2112,85236,"Richland County, OH",6481,2016,39,139,15.8,17904
2113,55475,"Ross County, OH",3898,2016,39,141,18.6,13224
2114,45566,"Sandusky County, OH",2660,2016,39,143,11.6,6750
2115,55991,"Scioto County, OH",3933,2016,39,145,22.1,16051
2116,40924,"Seneca County, OH",2857,2016,39,147,12.9,6782
2117,38609,"Shelby County, OH",2180,2016,39,149,9.4,4490
2118,280939,"Stark County, OH",17591,2016,39,151,13.2,48072
2119,412030,"Summit County, OH",30012,2016,39,153,13.7,72687
2120,146928,"Trumbull County, OH",10524,2016,39,155,17.6,34839
2121,68557,"Tuscarawas County, OH",5969,2016,39,157,12.7,11525
2122,44042,"Union County, OH",2229,2016,39,159,6.1,3194
2123,21469,"Van Wert County, OH",1349,2016,39,161,8.9,2489
2124,9830,"Vinton County, OH",850,2016,39,163,20.8,2661
2125,183260,"Warren County, OH",8753,2016,39,165,5.4,11823
2126,43631,"Washington County, OH",3478,2016,39,167,13.7,8100
2127,84648,"Wayne County, OH",8758,2016,39,169,11.9,13372
2128,27541,"Williams County, OH",1880,2016,39,171,9.7,3496
2129,99202,"Wood County, OH",5861,2016,39,173,11.4,14060
2130,16763,"Wyandot County, OH",1117,2016,39,175,8.6,1881
2131,14354,"Adair County, OK",4176,2016,40,001,29,6347
2132,3263,"Alfalfa County, OK",547,2016,40,003,15.8,750
2133,8276,"Atoka County, OK",2238,2016,40,005,19.9,2596
2134,3557,"Beaver County, OK",814,2016,40,007,11.6,614
2135,14779,"Beckham County, OK",2823,2016,40,009,17.1,3515
2136,6512,"Blaine County, OK",1270,2016,40,011,17.7,1682
2137,30201,"Bryan County, OK",6457,2016,40,013,16.9,7519
2138,18130,"Caddo County, OK",4712,2016,40,015,21.3,5877
2139,104230,"Canadian County, OK",13452,2016,40,017,8.4,11232
2140,33491,"Carter County, OK",6530,2016,40,019,16.4,7799
2141,30857,"Cherokee County, OK",8465,2016,40,021,23.2,10863
2142,9279,"Choctaw County, OK",2457,2016,40,023,26.8,3922
2143,1251,"Cimarron County, OK",378,2016,40,025,17.7,381
2144,207477,"Cleveland County, OK",27064,2016,40,027,12.4,33109
2145,3591,"Coal County, OK",874,2016,40,029,21.9,1222
2146,83189,"Comanche County, OK",14345,2016,40,031,16.2,18024
2147,4018,"Cotton County, OK",787,2016,40,033,16.9,994
2148,8955,"Craig County, OK",2077,2016,40,035,17.5,2423
2149,48891,"Creek County, OK",9309,2016,40,037,15.5,10895
2150,19178,"Custer County, OK",4861,2016,40,039,18,4984
2151,24525,"Delaware County, OK",6743,2016,40,041,17.7,7294
2152,3190,"Dewey County, OK",654,2016,40,043,13.2,623
2153,2740,"Ellis County, OK",486,2016,40,045,13,523
2154,43492,"Garfield County, OK",8114,2016,40,047,14.6,8920
2155,18691,"Garvin County, OK",4081,2016,40,049,17.5,4791
2156,39003,"Grady County, OK",6426,2016,40,051,13.2,7032
2157,3011,"Grant County, OK",478,2016,40,053,13.3,581
2158,3277,"Greer County, OK",561,2016,40,055,26.7,1295
2159,1648,"Harmon County, OK",425,2016,40,057,26.1,679
2160,2346,"Harper County, OK",672,2016,40,059,10.6,388
2161,7954,"Haskell County, OK",2122,2016,40,061,21.1,2673
2162,7696,"Hughes County, OK",1828,2016,40,063,24.7,2978
2163,17753,"Jackson County, OK",3430,2016,40,065,19.2,4756
2164,4015,"Jefferson County, OK",856,2016,40,067,22.2,1346
2165,7203,"Johnston County, OK",1545,2016,40,069,21.9,2355
2166,29854,"Kay County, OK",5844,2016,40,071,16.6,7252
2167,11003,"Kingfisher County, OK",2116,2016,40,073,10.4,1605
2168,5960,"Kiowa County, OK",1191,2016,40,075,22.3,1981
2169,6496,"Latimer County, OK",1421,2016,40,077,21,2062
2170,30853,"Le Flore County, OK",8839,2016,40,079,21.6,10398
2171,23684,"Lincoln County, OK",4865,2016,40,081,15.8,5477
2172,32547,"Logan County, OK",5238,2016,40,083,14.5,6510
2173,6760,"Love County, OK",1329,2016,40,085,13.9,1376
2174,27955,"McClain County, OK",4775,2016,40,087,10.8,4137
2175,21107,"McCurtain County, OK",5532,2016,40,089,25.7,8299
2176,11581,"McIntosh County, OK",3029,2016,40,091,21.2,4133
2177,5270,"Major County, OK",964,2016,40,093,12.1,925
2178,9801,"Marshall County, OK",2751,2016,40,095,15.7,2499
2179,27592,"Mayes County, OK",5665,2016,40,097,17.5,7066
2180,9274,"Murray County, OK",1770,2016,40,099,13.4,1816
2181,44102,"Muskogee County, OK",10496,2016,40,101,21.4,14106
2182,7884,"Noble County, OK",1334,2016,40,103,13.4,1499
2183,6722,"Nowata County, OK",1535,2016,40,105,17.4,1776
2184,7401,"Okfuskee County, OK",1707,2016,40,107,25.1,2792
2185,562052,"Oklahoma County, OK",105836,2016,40,109,16.3,124834
2186,25553,"Okmulgee County, OK",5418,2016,40,111,20.7,7817
2187,31413,"Osage County, OK",5536,2016,40,113,15.5,7139
2188,20392,"Ottawa County, OK",4639,2016,40,115,19.1,5858
2189,11111,"Pawnee County, OK",2214,2016,40,117,16.6,2696
2190,54170,"Payne County, OK",10092,2016,40,119,25.1,18413
2191,28272,"Pittsburg County, OK",5580,2016,40,121,14.4,6007
2192,25345,"Pontotoc County, OK",5423,2016,40,123,16.3,5983
2193,48385,"Pottawatomie County, OK",9558,2016,40,125,18,12400
2194,6768,"Pushmataha County, OK",1681,2016,40,127,22,2402
2195,2480,"Roger Mills County, OK",450,2016,40,129,13,469
2196,66547,"Rogers County, OK",9881,2016,40,131,9.1,8185
2197,16414,"Seminole County, OK",3814,2016,40,133,22.6,5562
2198,26931,"Sequoyah County, OK",6673,2016,40,135,19.6,7978
2199,29768,"Stephens County, OK",5740,2016,40,137,16.7,7254
2200,14190,"Texas County, OK",3950,2016,40,139,13.9,2861
2201,4700,"Tillman County, OK",1105,2016,40,141,23.6,1689
2202,460838,"Tulsa County, OK",87035,2016,40,143,15.7,99417
2203,56177,"Wagoner County, OK",9236,2016,40,145,11.3,8725
2204,35387,"Washington County, OK",6350,2016,40,147,14.3,7333
2205,7794,"Washita County, OK",1602,2016,40,149,16,1784
2206,5854,"Woods County, OK",919,2016,40,151,13.5,1105
2207,14154,"Woodward County, OK",2441,2016,40,153,12.5,2451
2208,10534,"Baker County, OR",920,2016,41,001,17.6,2762
2209,66436,"Benton County, OR",4728,2016,41,003,18.4,15546
2210,321265,"Clackamas County, OR",19633,2016,41,005,8.7,35366
2211,27835,"Clatsop County, OR",2296,2016,41,007,12.9,4919
2212,38787,"Columbia County, OR",2622,2016,41,009,11,5537
2213,42597,"Coos County, OR",3878,2016,41,011,17.5,10946
2214,15421,"Crook County, OR",1281,2016,41,013,14.2,3192
2215,13733,"Curry County, OR",1319,2016,41,015,14.1,3171
2216,134259,"Deschutes County, OR",11449,2016,41,017,10.6,19113
2217,74171,"Douglas County, OR",6018,2016,41,019,15.6,16692
2218,1270,"Gilliam County, OR",72,2016,41,021,12.2,223
2219,4594,"Grant County, OR",433,2016,41,023,16,1132
2220,5001,"Harney County, OR",443,2016,41,025,16.4,1171
2221,17502,"Hood River County, OR",2084,2016,41,027,10.7,2459
2222,153188,"Jackson County, OR",13352,2016,41,029,14.6,31189
2223,15487,"Jefferson County, OR",2101,2016,41,031,17.3,3838
2224,57417,"Josephine County, OR",4947,2016,41,033,18,15239
2225,46546,"Klamath County, OR",4867,2016,41,035,19,12408
2226,4997,"Lake County, OR",486,2016,41,037,15.2,1122
2227,269855,"Lane County, OR",23734,2016,41,039,18.3,66339
2228,31017,"Lincoln County, OR",3371,2016,41,041,19.6,9289
2229,91934,"Linn County, OR",7159,2016,41,043,13.1,15975
2230,19705,"Malheur County, OR",2220,2016,41,045,22.9,6222
2231,249542,"Marion County, OR",25002,2016,41,047,13.6,44581
2232,8413,"Morrow County, OR",1028,2016,41,049,14.8,1668
2233,637548,"Multnomah County, OR",49888,2016,41,051,14.2,111262
2234,61205,"Polk County, OR",4627,2016,41,053,12.1,9681
2235,1175,"Sherman County, OR",106,2016,41,055,12.2,208
2236,17570,"Tillamook County, OR",1637,2016,41,057,12.9,3300
2237,54620,"Umatilla County, OR",6166,2016,41,059,15.7,11369
2238,18907,"Union County, OR",1481,2016,41,061,16,4058
2239,4609,"Wallowa County, OR",339,2016,41,063,14.6,1000
2240,18067,"Wasco County, OR",2160,2016,41,065,14.2,3624
2241,478800,"Washington County, OR",30568,2016,41,067,9,51702
2242,768,"Wheeler County, OR",81,2016,41,069,19.6,258
2243,76456,"Yamhill County, OR",6077,2016,41,071,11.7,11607
2244,73588,"Adams County, PA",5625,2016,42,001,9.4,9218
2245,929756,"Allegheny County, PA",48393,2016,42,003,11.5,137017
2246,48756,"Armstrong County, PA",3147,2016,42,005,13.8,9100
2247,123995,"Beaver County, PA",7330,2016,42,007,9.7,15998
2248,34768,"Bedford County, PA",2857,2016,42,009,13.7,6550
2249,311607,"Berks County, PA",25190,2016,42,011,13.1,52766
2250,91674,"Blair County, PA",5664,2016,42,013,13.6,16430
2251,44590,"Bradford County, PA",3514,2016,42,015,11.5,6904
2252,489350,"Bucks County, PA",25077,2016,42,017,6.6,40872
2253,143219,"Butler County, PA",6485,2016,42,019,7.3,13334
2254,94743,"Cambria County, PA",6099,2016,42,021,15.6,20033
2255,3272,"Cameron County, PA",213,2016,42,023,14.2,655
2256,47027,"Carbon County, PA",3165,2016,42,025,13.1,8210
2257,113422,"Centre County, PA",8764,2016,42,027,17,24173
2258,403116,"Chester County, PA",27100,2016,42,029,7,35349
2259,27903,"Clarion County, PA",2225,2016,42,031,15.2,5628
2260,55476,"Clearfield County, PA",4035,2016,42,033,14.1,10543
2261,27535,"Clinton County, PA",2392,2016,42,035,17.8,6543
2262,47011,"Columbia County, PA",3553,2016,42,037,13.5,8349
2263,60864,"Crawford County, PA",5369,2016,42,039,14.4,11832
2264,182507,"Cumberland County, PA",11365,2016,42,041,7.9,18620
2265,211238,"Dauphin County, PA",15431,2016,42,043,11.3,30247
2266,431116,"Delaware County, PA",27150,2016,42,045,10.8,58546
2267,22565,"Elk County, PA",1241,2016,42,047,10.1,3025
2268,205812,"Erie County, PA",13605,2016,42,049,15.7,41331
2269,96008,"Fayette County, PA",6867,2016,42,051,17.5,22645
2270,2956,"Forest County, PA",225,2016,42,053,24.6,1172
2271,111983,"Franklin County, PA",11636,2016,42,055,9.1,13779
2272,10619,"Fulton County, PA",909,2016,42,057,10.6,1527
2273,26256,"Greene County, PA",1564,2016,42,059,15.7,5362
2274,30017,"Huntingdon County, PA",2078,2016,42,061,13.6,5522
2275,60691,"Indiana County, PA",5084,2016,42,063,20,16198
2276,32160,"Jefferson County, PA",2561,2016,42,065,13.3,5743
2277,18007,"Juniata County, PA",1618,2016,42,067,10.2,2490
2278,154150,"Lackawanna County, PA",10242,2016,42,069,14.1,28739
2279,391421,"Lancaster County, PA",47029,2016,42,071,10.7,56082
2280,63541,"Lawrence County, PA",4129,2016,42,073,13.7,11672
2281,101895,"Lebanon County, PA",8168,2016,42,075,9.9,13361
2282,275847,"Lehigh County, PA",21100,2016,42,077,13.8,48796
2283,229906,"Luzerne County, PA",15920,2016,42,079,14.6,44618
2284,84361,"Lycoming County, PA",5161,2016,42,081,14.6,16033
2285,29287,"Mc Kean County, PA",1873,2016,42,083,17.4,6711
2286,78164,"Mercer County, PA",5851,2016,42,085,16.1,17133
2287,33177,"Mifflin County, PA",3098,2016,42,087,14.7,6711
2288,124945,"Monroe County, PA",10153,2016,42,089,12,19303
2289,638961,"Montgomery County, PA",31145,2016,42,091,6.2,49697
2290,13519,"Montour County, PA",700,2016,42,093,11.2,1966
2291,223126,"Northampton County, PA",16104,2016,42,095,9.3,27078
2292,66290,"Northumberland County, PA",4456,2016,42,097,14.6,12924
2293,34636,"Perry County, PA",3077,2016,42,099,9.1,4082
2294,1185851,"Philadelphia County, PA",126800,2016,42,101,25.3,384148
2295,39683,"Pike County, PA",3315,2016,42,103,9.8,5397
2296,11835,"Potter County, PA",1072,2016,42,105,14,2335
2297,102642,"Schuylkill County, PA",6672,2016,42,107,12.8,17479
2298,28141,"Snyder County, PA",2800,2016,42,109,12.7,4775
2299,50524,"Somerset County, PA",4238,2016,42,111,14.1,9885
2300,4003,"Sullivan County, PA",364,2016,42,113,12.8,768
2301,29518,"Susquehanna County, PA",2422,2016,42,115,12.7,5117
2302,29091,"Tioga County, PA",2378,2016,42,117,13.3,5289
2303,26989,"Union County, PA",2261,2016,42,119,11.8,4284
2304,37857,"Venango County, PA",2950,2016,42,121,14.6,7507
2305,28909,"Warren County, PA",2007,2016,42,123,15.3,6007
2306,154882,"Washington County, PA",8473,2016,42,125,9.7,19752
2307,33532,"Wayne County, PA",2589,2016,42,127,13.7,6427
2308,261186,"Westmoreland County, PA",13023,2016,42,129,9.8,34269
2309,20212,"Wyoming County, PA",1309,2016,42,131,11.3,3021
2310,340366,"York County, PA",23244,2016,42,133,9.8,42508
2311,36707,"Bristol County, RI",1348,2016,44,001,8.2,3833
2312,130455,"Kent County, RI",4674,2016,44,003,9.6,15726
2313,60835,"Newport County, RI",2438,2016,44,005,9,7120
2314,484524,"Providence County, RI",31511,2016,44,007,15.8,96214
2315,93858,"Washington County, RI",3304,2016,44,009,9.8,11789
2316,16664,"Abbeville County, SC",2295,2016,45,001,15.3,3689
2317,118602,"Aiken County, SC",15802,2016,45,003,17,28039
2318,5451,"Allendale County, SC",689,2016,45,005,38.2,3013
2319,141090,"Anderson County, SC",18515,2016,45,007,15.4,29703
2320,9452,"Bamberg County, SC",1335,2016,45,009,28.4,3885
2321,15534,"Barnwell County, SC",1904,2016,45,011,22.6,4789
2322,112692,"Beaufort County, SC",18431,2016,45,013,10.3,18326
2323,159823,"Berkeley County, SC",20180,2016,45,015,12.3,25313
2324,10076,"Calhoun County, SC",1433,2016,45,017,16.2,2370
2325,285481,"Charleston County, SC",40835,2016,45,019,15,57691
2326,40929,"Cherokee County, SC",5518,2016,45,021,18.6,10318
2327,23012,"Chester County, SC",3076,2016,45,023,19.8,6328
2328,32343,"Chesterfield County, SC",5224,2016,45,025,20.5,9310
2329,21430,"Clarendon County, SC",3477,2016,45,027,24.9,8045
2330,25875,"Colleton County, SC",4016,2016,45,029,23.4,8774
2331,47162,"Darlington County, SC",6656,2016,45,031,21.1,13878
2332,21577,"Dillon County, SC",3647,2016,45,033,25.6,7757
2333,119490,"Dorchester County, SC",13211,2016,45,035,9.5,14329
2334,16806,"Edgefield County, SC",2424,2016,45,037,17.7,4180
